read537 1415 0.022922636103151862 0.006 0.022 0.0 0.05 read666
read13253 1415 0.04369627507163324 0.072 0.04 0.11 0.07 read14354
read11942 1414 0.02795698924731183 0.044 0.002 0.01 0.0 read4821
read17655 1414 0.023655913978494623 0.028 0.032 0.05 0.0 read3166
read2854 1414 0.03369175627240143 0.066 0.018 0.01 0.03 read10743
read385 1414 0.043010752688172046 0.092 0.016 0.03 0.0 read16553
read9635 1414 0.014336917562724014 0.04 0.0 0.19 0.03 read9828
read5438 1414 0.022222222222222223 0.024 0.028 0.0 0.02 read11913
read12952 1413 0.00430416068866571 0.012 0.0 0.0 0.0 read8332
read9898 1413 0.023672883787661407 0.014 0.0 0.04 0.03 read709
read5516 1412 0.029432878679109833 0.026 0.04 0.02 0.01 read3502
read16534 1412 0.025843503230437905 0.056 0.016 0.02 0.02 read3899
read9061 1412 0.05300859598853868 0.058 0.042 0.05 0.03 read5373
read12437 1412 0.03230437903804738 0.044 0.032 0.02 0.01 read14875
read6381 1410 0.038102084831056794 0.048 0.05 0.0 0.01 read8848
read14889 1410 0.028037383177570093 0.07 0.0 0.02 0.0 read15929
read14568 1410 0.021567217828900073 0.02 0.018 0.06 0.03 read6713
read16260 1410 0.03666427030913012 0.03 0.062 0.03 0.04 read12035
read11888 1410 0.041696621135873475 0.032 0.08 0.0 0.0 read15620
read1333 1410 0.040977713874910136 0.0 0.102 0.0 0.0 read13681
read4507 1410 0.006470165348670022 0.0 0.018 0.01 0.0 read498
read6815 1410 0.01653486700215672 0.01 0.01 0.02 0.01 read1516
read3526 1410 0.02516175413371675 0.0 0.054 0.01 0.02 read14875
read16634 1408 0.017998560115190784 0.0 0.05 0.0 0.22 read1110
read17514 1408 0.04175665946724262 0.006 0.07 0.0 0.01 read12585
read2185 1408 0.042476601871850254 0.054 0.064 0.0 0.27 read6008
read3936 1408 0.03815694744420446 0.022 0.052 0.0 0.0 read15822
read2154 1408 0.03455723542116631 0.054 0.04 0.14 0.02 read14948
read12422 1408 0.07753050969131371 0.048 0.1130952380952381 0.01 0.19 read12235
read369 1408 0.18235294117647058 0.218 0.092 0.55 0.39 read16539
read9031 1408 0.027357811375089993 0.03 0.028 0.0 0.02 read8137
read1897 1408 0.007199424046076314 0.0 0.016 0.06 0.02 read8541
read1584 1407 0.06976744186046512 0.082 0.086 0.02 0.06 read13950
read16800 1407 0.04755043227665706 0.0 0.078 0.03 0.08 read12531
read15727 1407 0.04899135446685879 0.034 0.04 0.09 0.04 read7587
read7314 1407 0.037463976945244955 0.03 0.062 0.04 0.0 read16932
read5192 1407 0.028097982708933718 0.022 0.038 0.0 0.05 read14873
read14759 1407 0.032420749279538905 0.0 0.076 0.01 0.02 read3885
read14262 1407 0.04250720461095101 0.006 0.03 0.03 0.03 read676
read10396 1407 0.03602305475504323 0.036 0.022 0.0 0.0 read5014
read8135 1407 0.1656891495601173 0.21 0.134 0.12 0.44 read2484
read17016 1407 0.14472727272727273 0.178 0.078 0.37 0.77 read747
read151 1407 0.06186317321688501 0.078 0.054 0.3 0.04 read6152
read8380 1407 0.02377521613832853 0.0 0.01 0.03 0.01 read16680
read10258 1407 0.0223342939481268 0.046 0.0 0.02 0.09 read10743
read1215 1407 0.02881844380403458 0.07 0.0 0.04 0.02 read6726
read11318 1407 0.04971181556195965 0.052 0.052 0.03 0.01 read2246
read5411 1407 0.009365994236311239 0.024 0.002 0.01 0.01 read7968
read4768 1407 0.03025936599423631 0.026 0.03 0.0 0.03 read5721
read13434 1407 0.005043227665706052 0.0 0.014 0.0 0.03 read8493
read9590 1407 0.006484149855907781 0.0 0.0 0.01 0.0 read14948
read2169 1407 0.026657060518731988 0.026 0.038 0.04 0.01 read3621
read3595 1407 0.026657060518731988 0.046 0.028 0.0 0.01 read15227
read17464 1407 0.0036023054755043226 0.0 0.0 0.01 0.01 read15477
read12779 1407 0.013688760806916427 0.024 0.014 0.0 0.0 read4323
read2881 1407 0.028097982708933718 0.078 0.0 0.02 0.03 read2047
read2686 1405 0.0753474762253109 0.072 0.106 0.02 0.32 read12003
read1880 1405 0.005772005772005772 0.0 0.016 0.0 0.1 read6008
read10428 1403 0.024513338139870222 0.03578528827037773 0.006 0.0 0.0 read6058
read14170 1403 0.09029345372460497 0.062 0.138 0.32 0.02 read42
read13364 1403 0.023121387283236993 0.0 0.054 0.0 0.0 read11595
read6886 1403 0.018063583815028903 0.028 0.0 0.04 0.0 read13957
read17556 1401 0.05137481910274964 0.02 0.102 0.04 0.01 read7824
read8180 1401 0.028219971056439943 0.044 0.0 0.0 0.0 read8235
read9278 1401 0.026772793053545588 0.024 0.044 0.04 0.02 read6904
read12826 1401 0.03751803751803752 0.032 0.04365079365079365 0.0 0.14 read2433
read5900 1400 0.036929761042722664 0.028 0.054 0.07 0.0 read16545
read14658 1400 0.03403330919623461 0.03 0.01 0.01 0.09 read9145
read16407 1400 0.17772861356932154 0.21 0.174 0.28 0.3 read7513
read9711 1400 0.0166545981173063 0.046 0.0 0.01 0.0 read8388
read7710 1399 0.0644927536231884 0.046 0.09 0.11 0.12 read3486
read12186 1399 0.06159420289855073 0.08 0.026 0.12 0.15 read2433
read15519 1399 0.04057971014492753 0.004 0.088 0.02 0.02 read12003
read15962 1399 0.025362318840579712 0.014 0.0 0.0 0.0 read558
read7670 1399 0.042753623188405795 0.034 0.078 0.01 0.07 read15797
read364 1399 0.01884057971014493 0.028 0.016 0.01 0.01 read12777
read2316 1399 0.03260869565217391 0.074 0.016 0.21 0.19 read15722
read14314 1399 0.021014492753623187 0.044 0.0 0.02 0.0 read9607
read5882 1399 0.03333333333333333 0.038 0.03 0.01 0.03 read2160
read13081 1399 0.05921052631578947 0.114 0.036 0.06 0.03 read4277
read17256 1399 0.042753623188405795 0.014 0.01 0.0 0.02 read9965
read16330 1399 0.04927536231884058 0.042 0.078 0.01 0.0 read5301
read11698 1399 0.0036231884057971015 0.0 0.0 0.0 0.0 read14875
read10165 1399 0.02826086956521739 0.01 0.048 0.02 0.0 read16066
read2437 1399 0.033261026753434564 0.048 0.003976143141153081 0.0 0.0 read379
read9843 1397 0.03991291727140784 0.016 0.094 0.04 0.06 read14907
read3527 1397 0.031204644412191583 0.03 0.02 0.0 0.0 read5434
read2327 1397 0.018867924528301886 0.0 0.0 0.0 0.0 read16545
read5600 1397 0.07111756168359942 0.118 0.024 0.11 0.05 read12321
read6989 1397 0.0043541364296081275 0.002 0.01 0.02 0.02 read4917
read17742 1396 0.032679738562091505 0.042 0.034 0.01 0.06 read6523
read15631 1396 0.03776325344952796 0.036 0.038 0.01 0.04 read8332
read4083 1396 0.020334059549745823 0.026 0.014 0.01 0.01 read17693
read3015 1396 0.0196078431372549 0.014 0.024 0.0 0.02 read1777
read8857 1396 0.012345679012345678 0.0 0.034 0.02 0.01 read14948
read15821 1395 0.040697674418604654 0.068 0.0 0.01 0.0 read7912
read4511 1395 0.03197674418604651 0.052 0.026 0.03 0.01 read16171
read842 1395 0.01744186046511628 0.018 0.028 0.0 0.08 read12571
read14882 1395 0.024709302325581394 0.022 0.024 0.02 0.04 read3600
read9309 1393 0.013100436681222707 0.026 0.0 0.04 0.03 read14725
read15739 1393 0.03420669577874818 0.044 0.04 0.01 0.0 read16330
read2346 1392 0.028404952658412235 0.046 0.004 0.0 0.02 read8493
read7828 1392 0.06409322651128915 0.088 0.054 0.06 0.01 read13276
read5246 1392 0.007283321194464676 0.002 0.0 0.03 0.01 read8569
read12071 1392 0.16263736263736264 0.08565737051792828 0.158 0.25 0.57 read2484
read11594 1392 0.013109978150036417 0.0 0.028 0.01 0.02 read498
read3562 1389 0.00583941605839416 0.01 0.0 0.01 0.0 read10652
read7506 1389 0.029197080291970802 0.026 0.054 0.0 0.0 read8009
read2040 1389 0.05474452554744526 0.056 0.04 0.03 0.02 read4647
read9254 1389 0.022627737226277374 0.032 0.026 0.05 0.04 read15929
read10808 1389 0.010948905109489052 0.018 0.012 0.09 0.01 read5511
read1289 1389 0.033576642335766425 0.028 0.028 0.04 0.03 read14875
read12473 1389 0.020437956204379562 0.02 0.01 0.0 0.02 read9871
read10420 1389 0.014587892049598834 0.024 0.01 0.01 0.04 read8052
read15545 1389 0.0051094890510948905 0.014 0.0 0.03 0.0 read3764
read9686 1389 0.016058394160583942 0.006 0.038 0.01 0.03 read4917
read4130 1388 0.0014609203798392988 0.002 0.0 0.01 0.0 read16475
read14379 1388 0.04747991234477721 0.05 0.07 0.04 0.0 read1260
read4406 1388 0.02410518626734843 0.01 0.014 0.0 0.01 read35
read9641 1386 0.0570592538405267 0.074 0.046 0.22 0.1 read9828
read7917 1386 0.019751280175566936 0.008 0.034 0.12 0.03 read5295
read4393 1386 0.005120702267739576 0.014 0.0 0.0 0.0 read10652
read9895 1385 0.05124450951683748 0.108 0.028 0.02 0.03 read15765
read16296 1385 0.04685212298682284 0.078 0.016 0.01 0.03 read11913
read895 1385 0.027086383601756955 0.01 0.024 0.0 0.01 read607
read16049 1385 0.0029282576866764276 0.008 0.0 0.0 0.0 read9504
read1088 1385 0.0029282576866764276 0.0 0.0 0.0 0.0 read10743
read14511 1384 0.03953147877013177 0.06387225548902195 0.018 0.06 0.01 read6433
read8385 1384 0.06359649122807018 0.08151093439363817 0.052 0.07 0.06 read8172
read17258 1384 0.021245421245421246 0.008 0.042 0.0 0.0 read7968
read10148 1384 0.018315018315018316 0.016 0.028 0.04 0.03 read16806
read7695 1384 0.03882783882783883 0.018 0.076 0.01 0.0 read16228
read1176 1384 0.040293040293040296 0.036 0.006 0.0 0.0 read15844
read16484 1384 0.029304029304029304 0.026 0.034 0.02 0.03 read11057
read17089 1384 0.040293040293040296 0.056 0.046 0.05 0.01 read8137
read5503 1383 0.02126099706744868 0.002 0.012 0.01 0.01 read16545
read13237 1383 0.0469208211143695 0.06 0.058 0.01 0.02 read17127
read1216 1383 0.02785923753665689 0.034 0.008 0.01 0.03 read7937
read6284 1381 0.037444933920704845 0.03 0.072 0.0 0.0 read3020
read5274 1381 0.032305433186490456 0.034 0.038 0.02 0.02 read12531
read13873 1381 0.024963289280469897 0.0 0.032 0.02 0.02 read13576
read752 1381 0.042584434654919234 0.028 0.042 0.03 0.01 read8137
read14980 1380 0.0036737692872887582 0.0 0.0 0.0 0.02 read9796
read17657 1380 0.022777369581190303 0.04 0.016 0.01 0.01 read6331
read930 1380 0.02718589272593681 0.05 0.0 0.04 0.0 read12003
read496 1379 0.028676470588235293 0.026 0.02 0.07 0.03 read5583
read7381 1379 0.019852941176470587 0.034 0.02 0.02 0.01 read8848
read11118 1379 0.057352941176470586 0.11 0.04 0.03 0.04 read1950
read14153 1379 0.01911764705882353 0.0 0.028 0.02 0.01 read17127
read15562 1379 0.05644546147978642 0.058 0.096 0.03 0.04 read6607
read3328 1379 0.008823529411764706 0.024 0.0 0.06 0.0 read14948
read10806 1379 0.039705882352941174 0.074 0.024 0.01 0.0 read5400
read13558 1379 0.04191176470588235 0.01 0.078 0.01 0.04 read15052
read9299 1379 0.004411764705882353 0.0 0.012 0.02 0.0 read4917
read15240 1379 0.026470588235294117 0.02 0.042 0.01 0.0 read11372
read11892 1379 0.02426470588235294 0.014 0.04 0.0 0.02 read9276
read5731 1378 0.03016924208977189 0.03 0.0 0.01 0.0 read1592
read15651 1378 0.025018395879323033 0.036 0.02 0.02 0.0 read8108
read14261 1378 0.052980132450331126 0.116 0.012 0.0 0.0 read4860
read15950 1378 0.05077262693156733 0.044 0.07 0.0 0.0 read2278
read8601 1378 0.002207505518763797 0.0 0.0 0.0 0.0 read11879
read7461 1378 0.034584253127299486 0.052 0.036 0.0 0.0 read709
read1712 1377 0.06724003127443315 0.11 0.018 0.14 0.02 read1788
read6881 1377 0.029411764705882353 0.0 0.0398406374501992 0.03 0.02 read17029
read5806 1377 0.0508100147275405 0.044 0.056 0.22 0.21 read5326
read1848 1377 0.05154639175257732 0.08 0.052 0.05 0.02 read4652
read8252 1377 0.026509572901325478 0.028 0.044 0.03 0.0 read2433
read16731 1375 0.03982300884955752 0.032 0.038 0.06 0.0 read1532
read17429 1375 0.011061946902654867 0.01 0.012 0.01 0.0 read5744
read5433 1375 0.00663716814159292 0.014 0.004 0.03 0.01 read7968
read11206 1372 0.04360679970436068 0.016 0.074 0.03 0.21 read3459
read2162 1372 0.04360679970436068 0.064 0.05 0.02 0.01 read6279
read17403 1372 0.05617147080561715 0.05 0.086 0.01 0.02 read12110
read12438 1372 0.03547671840354767 0.006 0.076 0.03 0.03 read3764
read15852 1372 0.003695491500369549 0.0 0.01 0.0 0.0 read14875
read838 1372 0.004434589800443459 0.0 0.012 0.0 0.01 read5313
read4025 1372 0.0066518847006651885 0.002 0.016 0.0 0.02 read2278
read2636 1371 0.0022189349112426036 0.006 0.0 0.0 0.0 read4819
read8426 1371 0.027366863905325445 0.026 0.042 0.01 0.1 read9828
read16742 1371 0.04363905325443787 0.034 0.064 0.0 0.0 read11301
read6891 1371 0.05251479289940828 0.074 0.054 0.0 0.1 read1639
read8181 1371 0.006656804733727811 0.0 0.018 0.0 0.0 read7339
read1852 1371 0.045018450184501846 0.034 0.058 0.01 0.08 read16126
read8561 1371 0.028846153846153848 0.036 0.004 0.0 0.02 read5727
read16527 1371 0.022928994082840236 0.014 0.0 0.0 0.01 read1139
read11622 1371 0.047337278106508875 0.082 0.036 0.02 0.02 read8011
read11760 1371 0.019970414201183433 0.028 0.012 0.0 0.02 read16671
read5965 1371 0.01849112426035503 0.05 0.0 0.01 0.0 read5583
read11667 1371 0.004437869822485207 0.0 0.012 0.01 0.0 read14948
read14815 1371 0.029585798816568046 0.058 0.012 0.02 0.02 read5308
read13213 1371 0.0029585798816568047 0.0 0.008 0.0 0.0 read17127
read11617 1368 0.03039288361749444 0.028 0.016 0.0 0.04 read3860
read14483 1368 0.05098934550989345 0.086 0.056 0.02 0.01 read8657
read9489 1368 0.008895478131949592 0.024 0.0 0.02 0.01 read12003
read11096 1367 0.028189910979228485 0.0 0.0 0.0 0.0 read2576
read16250 1367 0.04148148148148148 0.042 0.05179282868525897 0.0 0.07 read1110
read1208 1367 0.00370919881305638 0.0 0.01 0.02 0.0 read17127
read17627 1367 0.050445103857566766 0.0 0.092 0.04 0.02 read11372
read10249 1367 0.04896142433234421 0.072 0.046 0.01 0.0 read1436
read3046 1367 0.050445103857566766 0.056 0.056 0.01 0.04 read8299
read6263 1367 0.021513353115727003 0.058 0.0 0.05 0.0 read8556
read6771 1366 0.0334075723830735 0.034 0.0 0.02 0.0 read10421
read16569 1366 0.011878247958426132 0.032 0.0 0.05 0.0 read8569
read14437 1366 0.01855976243504083 0.0 0.05 0.0 0.14 read8137
read13519 1366 0.003711952487008166 0.0 0.01 0.0 0.0 read11132
read9854 1365 0.06463595839524518 0.062 0.08 0.01 0.0 read2020
read15848 1365 0.03268945022288262 0.032 0.026 0.23 0.04 read2433
read13118 1365 0.03789004457652303 0.014 0.072 0.01 0.03 read1886
read6926 1365 0.02600297176820208 0.006 0.058 0.0 0.03 read11376
read13592 1365 0.004457652303120356 0.0 0.0 0.0 0.0 read8137
read11158 1365 0.003714710252600297 0.0 0.01 0.0 0.0 read9276
read12053 1364 0.05427509293680297 0.014 0.126 0.0 0.02 read10652
read14082 1364 0.04872563718140929 0.072 0.01 0.02 0.01 read3631
read17236 1364 0.02825278810408922 0.018 0.0 0.0 0.0 read8456
read2521 1364 0.022304832713754646 0.014 0.046 0.0 0.02 read17530
read6524 1364 0.031226765799256505 0.072 0.004 0.0 0.03 read14444
read13211 1363 0.02700675168792198 0.001893939393939394 0.05 0.0 0.03 read7389
read11478 1363 0.025297619047619048 0.0 0.022 0.0 0.05 read770
read4596 1363 0.020833333333333332 0.034 0.01 0.03 0.03 read16847
read8994 1363 0.026041666666666668 0.034 0.022 0.03 0.05 read7273
read12255 1362 0.02308265078183172 0.014 0.038 0.04 0.04 read9504
read8398 1362 0.027550260610573342 0.022 0.02 0.05 0.01 read15722
read8266 1362 0.04690990320178704 0.036 0.048 0.02 0.01 read13055
read9930 1362 0.006701414743112435 0.0 0.0 0.0 0.02 read4917
read17651 1361 0.01564828614008942 0.028 0.014 0.07 0.02 read10652
read16496 1361 0.005961251862891207 0.0 0.01 0.02 0.01 read8848
read4307 1361 0.16542473919523099 0.16 0.176 0.64 0.61 read15323
read5943 1361 0.03427719821162444 0.038 0.03 0.08 0.0 read11521
read1148 1361 0.043964232488822655 0.012 0.096 0.0 0.04 read5313
read6538 1360 0.006711409395973154 0.018 0.0 0.0 0.0 read6008
read9413 1360 0.035794183445190156 0.046 0.044 0.11 0.14 read8332
read1116 1360 0.042505592841163314 0.028 0.02 0.01 0.0 read11417
read402 1360 0.005219985085756898 0.0 0.014 0.0 0.01 read7882
read11258 1360 7.457121551081282E-4 0.0 0.0 0.0 0.0 read8235
read17420 1360 0.005219985085756898 0.0 0.014 0.0 0.02 read12531
read7345 1359 0.012686567164179104 0.016 0.01 0.02 0.01 read12994
read216 1359 0.025373134328358207 0.002 0.042 0.0 0.01 read10652
read4811 1359 0.028358208955223882 0.05 0.02 0.01 0.0 read6837
read3800 1359 0.002238805970149254 0.006 0.0 0.0 0.0 read11913
read12732 1359 0.03656716417910448 0.004 0.042 0.02 0.0 read2995
read4833 1359 0.05149253731343283 0.048 0.036 0.01 0.05 read8564
read11486 1358 0.012696041822255415 0.028 0.006 0.0 0.0 read4864
read15856 1358 0.043315907393577296 0.012 0.056 0.02 0.05 read12112
read5724 1358 0.05899925317401045 0.072 0.076 0.0 0.02 read12210
read3203 1358 0.041822255414488425 0.02 0.082 0.02 0.02 read8924
read1037 1357 0.02765321375186846 0.024 0.0 0.01 0.01 read2433
read3792 1357 0.07847533632286996 0.124 0.036 0.02 0.02 read8730
read1012 1357 0.02466367713004484 0.042 0.016 0.04 0.02 read1661
read13931 1356 0.0381451009723261 0.0 0.02 0.0 0.04 read1370
read13149 1356 0.035153328347045626 0.008 0.058 0.06 0.06 read12923
read2909 1356 0.02692595362752431 0.034 0.036 0.04 0.01 read11595
read2057 1356 0.033657442034405384 0.034 0.056 0.0 0.01 read15599
read16730 1355 0.030688622754491017 0.056 0.002 0.03 0.02 read8493
read9191 1355 0.040419161676646706 0.048 0.042 0.05 0.04 read10652
read8798 1355 0.01122754491017964 0.02 0.0 0.03 0.02 read4462
read14246 1355 0.050149700598802395 0.044 0.04 0.01 0.05 read14873
read13765 1355 0.008233532934131737 0.0 0.01 0.0 0.01 read16935
read12314 1355 0.03293413173652695 0.03 0.058 0.01 0.02 read9792
read11232 1355 0.0014970059880239522 0.004 0.0 0.0 0.0 read14875
read8193 1355 0.04565868263473054 0.064 0.05 0.05 0.0 read9276
read1313 1353 0.03662182361733931 0.017857142857142856 0.026 0.06 0.03 read16935
read9347 1353 0.038980509745127435 0.012 0.054 0.01 0.0 read9796
read9701 1353 0.023238380809595203 0.036 0.014 0.02 0.01 read2287
read17142 1353 0.0022488755622188904 0.006 0.0 0.0 0.0 read1777
read5477 1352 0.02700675168792198 0.042 0.03 0.03 0.04 read10652
read7471 1352 0.07051762940735183 0.116 0.018 0.04 0.0 read15722
read6359 1352 0.01800450112528132 0.016 0.0 0.05 0.03 read15929
read17744 1352 0.1350337584396099 0.146 0.084 0.29 0.67 read2671
read180 1352 0.010502625656414103 0.014 0.014 0.01 0.01 read498
read15740 1352 0.05101275318829707 0.09 0.046 0.07 0.01 read14460
read6096 1352 0.03600900225056264 0.028 0.064 0.0 0.07 read12675
read10585 1351 0.05780780780780781 0.064 0.082 0.02 0.05 read2335
read3298 1351 0.0037537537537537537 0.0 0.01 0.0 0.01 read498
read14809 1350 0.059353869271224644 0.116 0.03 0.01 0.02 read2286
read8814 1350 0.030803906836964687 0.0 0.082 0.0 0.0 read1110
read14179 1350 0.021788129226145755 0.02 0.01 0.0 0.01 read16538
read16401 1350 0.03155522163786627 0.01 0.026 0.0 0.03 read8388
read13129 1347 0.04066265060240964 0.0 0.056 0.0 0.0 read14751
read14224 1347 0.06904400606980274 0.112 0.034 0.22 0.33 read2864
read2977 1347 0.05120481927710843 0.05 0.036 0.01 0.03 read7099
read11461 1347 0.036897590361445784 0.054 0.044 0.01 0.38 read9828
read17155 1347 0.004518072289156626 0.012 0.0 0.01 0.01 read16671
read8719 1346 0.024114544084400905 0.036 0.012 0.01 0.02 read14095
read14212 1345 0.042986425339366516 0.04 0.058 0.0 0.01 read12983
read14098 1345 0.038461538461538464 0.0 0.076 0.0 0.04 read3305
read8084 1345 0.03996983408748114 0.068 0.008 0.02 0.01 read12048
read8740 1345 0.04524886877828054 0.028 0.054 0.08 0.01 read8963
read7505 1345 0.003770739064856712 0.0 0.0 0.0 0.0 read11372
read15121 1345 0.05957767722473605 0.02 0.106 0.03 0.25 read8137
read10406 1344 0.04981132075471698 0.02 0.038 0.07 0.0 read220
read3845 1344 0.03924528301886793 0.068 0.014 0.02 0.03 read10108
read1669 1344 0.03169811320754717 0.02 0.032 0.04 0.01 read14387
read13509 1342 0.003779289493575208 0.0 0.01 0.0 0.02 read2278
read3105 1342 0.0030234315948601664 0.008 0.0 0.0 0.01 read5721
read15536 1342 0.02947845804988662 0.02 0.038 0.02 0.02 read11132
read9402 1342 0.021919879062736205 0.018 0.012 0.02 0.06 read7968
read8073 1342 0.0672713529856387 0.016 0.052 0.01 0.01 read4904
read17450 1342 0.039304610733182165 0.054 0.028 0.02 0.06 read4292
read8342 1341 0.06306990881458967 0.013779527559055118 0.11 0.02 0.06 read5759
read1399 1341 0.08472012102874432 0.184 0.028 0.17 0.07 read10222
read6601 1341 0.02798789712556732 0.022 0.03 0.0 0.02 read17156
read1435 1341 0.046142208774583963 0.092 0.022 0.06 0.05 read7647
read13218 1341 0.03252647503782148 0.034 0.028 0.02 0.04 read16890
read3235 1341 0.05030487804878049 0.033932135728542916 0.07575757575757576 0.01 0.0 read1792
